RatID,DOB,Sex,Origin,Batch,DATE,AgeInDays,MeasuredBy,OD1,OD2,OD3,OS1,OS2,OS3,Note
000792A6E3,2017-05-25,M,UTHSC,10,2017-07-27,63,TW,13,13,14,14,13,14,
00078996C1,2017-05-25,M,UTHSC,10,2017-07-27,63,TW,10,9,11,10,10,10,
0007899925,2017-06-08,M,UTHSC,9,2017-08-15,68,TW,11,11,10,10,10,11,
00078996F8,2017-06-08,M,UTHSC,9,2017-08-15,68,TW,10,10,9,10,10,10,
000792A5DA,2017-06-06,M,UTHSC,9,2017-08-15,70,TW,11,11,10,10,10,10,
000789960E,2017-06-06,M,UTHSC,9,2017-08-15,70,TW,9,10,11,11,10,10,
0007899658,2017-06-06,F,UTHSC,9,2017-08-15,70,TW,11,12,12,10,11,10,
000789963B,2017-06-08,F,UTHSC,9,2017-08-15,68,TW,10,10,11,10,10,10,
0007899855,2017-06-06,F,UTHSC,9,2017-08-15,70,TW,11,11,12,10,11,10,
0007899657,2017-06-08,F,UTHSC,9,2017-08-15,68,TW,10,9,11,10,10,10,
000789999B,2017-06-10,M,UTHSC,9,2017-08-15,66,TW,10,10,10,10,11,11,
0007A395D7,2017-06-10,M,UTHSC,9,2017-08-15,66,TW,9,10,10,10,11,10,
0007929A7C,2017-06-10,M,UTHSC,9,2017-08-15,66,TW,11,11,12,10,11,11,
000792A0AB,2017-06-10,M,UTHSC,9,2017-08-15,66,TW,10,10,10,9,12,13,
000789983B,2017-06-16,M,UTHSC,9,2017-08-17,62,TW,9,10,8,9,10,10,
0007929C0E,2017-06-16,M,UTHSC,9,2017-08-17,62,TW,10,11,11,9,9,8,
0007899850,2017-06-20,M,UTHSC,9,2017-08-25,66,TW,10,10,10,11,11,11,
000792A25D,2017-06-20,M,UTHSC,9,2017-08-25,66,TW,15,17,16,16,16,16,
00077E8288,2016-10-18,M,MCW,9,2017-09-12,329,TW,24,25,24,22,22,23,
00077EA00B,2016-10-16,F,MCW,9,2017-09-12,331,TW,16,15,16,16,15,15,nursing
000792A391,2017-07-14,M,UTHSC,9,2017-09-18,66,TW,10,10,10,10,11,11,
000792A1C4,2017-06-19,M,UTHSC,10,2017-08-25,67,TW,10,11,10,10,11,10,
000792A0B2,2017-06-19,M,UTHSC,10,2017-08-25,67,TW,11,11,10,11,11,11,
00078999A2,2017-06-19,M,UTHSC,10,2017-08-25,67,TW,10,10,9,11,10,10,
000792A23B,2017-06-19,M,UTHSC,10,2017-08-25,67,TW,11,11,11,10,10,9,
00079FC6F1,2017-06-19,M,UTHSC,10,2017-08-25,67,TW,10,11,10,9,10,10,
000789988F,2017-06-19,M,UTHSC,10,2017-08-25,67,TW,14,16,15,13,14,15,
00079F8CFA,2017-06-19,F,UTHSC,10,2017-08-25,67,TW,10,11,11,11,10,11,
0007929C55,2017-06-19,F,UTHSC,10,2017-08-25,67,TW,9,10,11,10,10,10,
0007899639,2017-05-26,F,UTHSC,10,2017-08-25,91,TW,14,14,14,13,13,14,
000789993B,2017-05-26,F,UTHSC,10,2017-08-25,91,TW,10,10,10,10,11,10,
00078997CD,2017-06-19,F,UTHSC,10,2017-08-25,67,TW,10,10,10,10,11,10,
0007929A81,2017-06-19,F,UTHSC,10,2017-08-25,67,TW,10,10,10,10,10,10,
000792A2A6,2017-06-19,F,UTHSC,10,2017-08-25,67,TW,11,11,11,10,11,10,
000792A34D,2017-06-19,F,UTHSC,10,2017-08-25,67,TW,10,10,10,10,10,10,
0007899964,2017-06-29,F,UTHSC,10,2017-08-30,62,TW,10,10,9,9,10,9,
0007899915,2017-06-23,F,UTHSC,10,2017-08-30,68,TW,10,9,10,10,9,9,
000792A224,2017-06-29,F,UTHSC,10,2017-08-30,62,TW,10,10,10,10,9,10,
000792A32E,2017-06-23,F,UTHSC,10,2017-08-30,68,TW,10,10,10,10,10,10,
000792A0AC,2017-06-29,M,UTHSC,10,2017-08-30,62,TW,10,10,10,10,10,10,
000792A0EE,2017-06-29,M,UTHSC,10,2017-08-30,62,TW,11,11,10,10,10,11,
0007A0492D,2017-06-23,M,UTHSC,10,2017-08-30,68,TW,8,10,10,10,8,9,
000792A400,2017-06-23,M,UTHSC,10,2017-08-30,68,TW,10,10,10,10,10,9,
00077E83C8,2017-01-03,M,MCW,10,2017-08-30,239,TW,20,19,18,18,19,18,
00077E8412,2017-01-03,F,MCW,10,2017-08-30,239,TW,13,19,12,13,13,13,pregnan?
00077E92F0,2017-01-03,M,MCW,10,2017-08-30,239,TW,16,19,15,17,17,17,
00077E8A65,2017-01-03,F,MCW,10,2017-08-30,239,TW,19,19,20,19,19,19,pregnant
00077E9E27,2017-01-03,M,MCW,10,2017-08-30,239,TW,20,20,20,20,21,21,
00077E8BB0,2016-12-27,F,MCW,10,2017-08-30,246,TW,15,15,17,16,15,17,
00079F83E1,2017-07-06,F,UTHSC,10,2017-09-12,68,TW,15,15,14,14,14,14,
0007899976,2017-07-06,F,UTHSC,10,2017-09-12,68,TW,11,11,11,11,11,12,
000792A424,2017-07-05,M,UTHSC,10,2017-09-12,69,TW,11,10,11,8,9,8,
000792A20C,2017-07-06,M,UTHSC,10,2017-09-12,68,TW,11,11,11,10,10,10,
0007929B18,2017-07-06,M,UTHSC,10,2017-09-12,68,TW,10,10,11,10,11,10,
0007A00670,2017-07-05,M,UTHSC,10,2017-09-12,69,TW,10,11,10,10,10,10,
000792A347,2017-07-17,M,UTHSC,10,2017-09-18,63,TW,10,9,10,10,10,9,
0007929A41,2017-07-17,M,UTHSC,10,2017-09-18,63,TW,11,11,10,10,10,10,
0007929A7D,2017-07-17,F,UTHSC,10,2017-09-18,63,TW,10,10,11,10,9,10,
00078998C0,2017-07-17,F,UTHSC,10,2017-09-18,63,TW,10,11,10,10,10,10,
000792A2BA,2017-07-05,F,UTHSC,10,2017-09-18,75,TW,10,10,10,10,10,11,
0007899738,2017-07-05,F,UTHSC,10,2017-09-18,75,TW,10,10,10,10,10,10,
0007899643,2017-07-05,F,UTHSC,10,2017-09-18,75,TW,10,10,10,10,10,10,
000792A18C,2017-07-05,F,UTHSC,10,2017-09-18,75,TW,10,10,10,10,10,9,
00077E97FB,2017-01-03,M,MCW,10,2017-09-19,259,TW,18,18,18,17,16,18,
00077E92CC,2016-12-27,F,MCW,10,2017-09-19,266,TW,14,15,15,18,18,18,
00079299DC,2017-07-24,M,UTHSC,10,2017-09-22,60,TW,10,11,10,10,10,11,
000792A2FD,2017-07-24,M,UTHSC,10,2017-09-22,60,TW,10,11,10,10,10,10,
00077E9387,2016-12-25,F,MCW,10,2017-09-22,271,TW,13,13,14,16,16,15,
00077E9D72,2016-12-24,M,MCW,10,2017-09-22,272,TW,25,25,24,23,23,23,
0007929BA2,2017-07-24,F,UTHSC,10,2017-10-06,74,TW,10,10,10,11,12,10,
0007929918,2017-07-24,F,UTHSC,10,2017-10-06,74,TW,10,10,10,10,10,10,
000792A171,2017-08-07,M,UTHSC,10,2017-10-06,60,TW,10,10,9,8,9,10,
00079299B7,2017-08-07,M,UTHSC,10,2017-10-06,60,TW,10,10,12,10,10,11,
000792A0D2,2017-08-09,M,UTHSC,10,2017-10-09,61,TW,9,10,11,10,10,10,
00077E9D9E,2016-12-28,M,MCW,10,2017-10-10,286,TW,24,24,23,25,23,24,
00077E8D40,2016-12-25,F,MCW,10,2017-10-10,289,TW,11,11,12,12,13,14,nursing
0007929888,2017-08-09,F,UTHSC,10,2017-10-16,68,TW,10,10,11,10,10,10,
0007929A8D,2017-08-09,F,UTHSC,10,2017-10-16,68,TW,10,10,9,9,9,9,
000792A3A9,2017-08-24,M,UTHSC,10,2017-10-23,60,TW,9,9,9,10,10,9,
00079FAFA4,2017-08-24,M,UTHSC,10,2017-10-23,60,TW,10,10,10,10,10,10,
00077E8D19,2016-10-16,M,MCW,9,2017-10-10,359,TW,15,16,17,14,13,12,
00077E804D,2016-10-17,F,MCW,9,2017-10-10,358,TW,15,16,14,16,16,16,
000792A141,2017-08-10,F,UTHSC,9,2017-10-16,67,TW,10,10,10,10,9,9,
0007929B03,2017-08-10,F,UTHSC,9,2017-10-16,67,TW,12,13,12,10,10,9,
00077E8417,2016-10-11,M,MCW,9,2017-10-25,379,TW,17,18,19,22,21,21,
00077E8F01,2016-10-15,F,MCW,9,2017-10-25,375,TW,19,20,19,17,16,17,
0007899814,2017-08-31,F,UTHSC,10,2017-11-02,63,TW,11,11,11,10,11,11,
0007A0419F,2017-08-31,F,UTHSC,10,2017-11-02,63,TW,11,11,11,12,12,11,
0007A3DA98,2017-08-31,M,UTHSC,10,2017-11-02,63,TW,10,10,11,10,11,11,
000792A39C,2017-08-31,M,UTHSC,10,2017-11-02,63,TW,10,10,11,11,10,10,
000792A11E,2017-08-24,F,UTHSC,10,2017-11-02,70,TW,11,11,11,10,10,9,
000792A10F,2017-08-24,F,UTHSC,10,2017-11-02,70,TW,10,10,11,10,11,10,
00077E84C8,2017-03-26,M,MCW,11,2017-09-12,170,TW,17,17,17,17,17,18,
00077E922E,2017-04-03,F,MCW,11,2017-09-12,162,TW,16,15,15,16,17,17,pregnant? Nursing
00077E9903,2017-04-03,M,MCW,11,2017-09-12,162,TW,18,17,17,18,17,18,
00077E906F,2017-04-03,F,MCW,11,2017-09-12,162,TW,10,10,11,11,10,10,
00077E8DB1,2017-03-27,F,MCW,11,2017-09-19,176,TW,14,15,16,15,14,14,
00077E7C0F,2017-04-03,M,MCW,11,2017-09-19,169,TW,13,13,13,13,12,12,
00077E9351,2017-03-25,F,MCW,11,2017-09-19,178,TW,16,17,17,14,15,14,
00077E9C95,2017-04-03,M,MCW,11,2017-09-19,169,TW,13,13,12,11,12,12,
00077E93BF,2017-03-27,M,MCW,11,2017-09-19,176,TW,16,16,16,21,21,20,
00077E8D37,2017-03-27,F,MCW,11,2017-09-19,176,TW,17,17,16,17,16,17,
00077E97EE,2017-04-04,M,MCW,11,2017-09-22,171,TW,11,9,10,11,10,10,
00077E834F,2017-03-25,F,MCW,11,2017-09-22,181,TW,10,11,11,11,11,10,
00077E9989,2017-04-03,M,MCW,11,2017-09-22,172,TW,17,17,18,15,16,17,
00077E93E8,2017-04-06,F,MCW,11,2017-09-22,169,TW,12,12,12,13,14,14,PREGNANT?
00077E8CC2,2017-04-03,F,MCW,11,2017-09-22,172,TW,11,11,12,10,10,10,
00077E84E3,2017-03-27,M,MCW,11,2017-09-22,179,TW,23,23,23,19,19,18,
00079299CC,2017-08-05,M,UTHSC,11,2017-10-06,62,TW,8,8,9,9,10,9,
000792A1F1,2017-08-05,M,UTHSC,11,2017-10-06,62,TW,10,11,11,10,9,10,
0007929A91,2017-08-05,F,UTHSC,11,2017-10-09,65,TW,10,10,11,10,10,9,
000792994E,2017-08-05,F,UTHSC,11,2017-10-09,65,TW,12,12,12,11,12,12,
000789966F,2017-08-08,F,UTHSC,11,2017-10-09,62,TW,10,10,10,10,10,11,
000792A115,2017-08-08,M,UTHSC,11,2017-10-09,62,TW,11,12,11,11,11,11,
000792A0B7,2017-08-08,M,UTHSC,11,2017-10-09,62,TW,10,9,10,10,9,10,
00077E9637,2017-03-27,M,MCW,11,2017-10-10,197,TW,14,15,16,14,14,15,
00077E7D2A,2017-04-06,F,MCW,11,2017-10-10,187,TW,10,11,10,10,10,9,nursing
00077E8B25,2017-04-06,M,MCW,11,2017-10-11,188,TW,20,21,22,20,20,22,
00077E920D,2017-03-25,F,MCW,11,2017-10-11,200,TW,10,10,10,9,9,8,
00077E93F6,2017-03-25,M,MCW,11,2017-10-11,200,TW,11,11,10,10,11,10,
00077E98F1,2017-04-03,F,MCW,11,2017-10-11,191,TW,16,17,16,17,17,17,
00077E8BA6,2017-04-03,M,MCW,11,2017-10-11,191,TW,18,17,17,17,18,18,
00077E84EF,2017-03-27,F,MCW,11,2017-10-11,198,TW,12,12,11,11,10,12,
00077E8BA6,2017-04-03,M,MCW,11,2017-10-11,191,TW,14,16,14,15,14,13,
00077E8B53,2017-03-27,F,MCW,11,2017-10-11,198,TW,11,13,13,10,10,13,
00077E7B77,2017-04-06,M,MCW,11,2017-10-11,188,TW,14,13,14,15,14,15,
00077E9E72,2017-03-27,F,MCW,11,2017-10-11,198,TW,17,17,16,18,17,17,
000792A142,2017-08-20,F,UTHSC,11,2017-10-23,64,TW,10,11,11,10,10,10,
000792A176,2017-08-20,F,UTHSC,11,2017-10-23,64,TW,10,10,10,10,10,10,
000789979E,2017-08-20,M,UTHSC,11,2017-10-23,64,TW,10,10,10,10,11,10,
0007929B82,2017-08-20,M,UTHSC,11,2017-10-23,64,TW,10,10,10,10,10,10,
00077E909A,2017-04-03,M,MCW,11,2017-10-25,205,TW,11,12,12,14,15,16,
00077E9BF2,2017-04-03,F,MCW,11,2017-10-25,205,TW,12,12,12,11,12,13,PREGNANT
00077E8B5D,2017-03-27,M,MCW,11,2017-10-25,212,TW,18,16,17,18,20,20,
00077E6A10,2017-04-01,F,MCW,11,2017-10-25,207,TW,15,15,16,15,15,15,PREGNANT
00077E8D02,2017-03-25,M,MCW,11,2017-10-25,214,TW,16,17,16,16,15,15,
00077E8FE3,2017-04-07,M,MCW,11,2017-10-30,206,TW,18,18,17,17,18,18,
00077E9BAC,2017-04-03,F,MCW,11,2017-10-30,210,TW,11,11,12,10,10,10,PREGNANT
00077E8E80,2017-04-03,M,MCW,11,2017-10-30,210,TW,14,13,12,12,12,13,
00077E8244,2017-03-27,F,MCW,11,2017-10-30,217,TW,10,11,10,9,9,9,PREGNANT
00077E91DC,2017-04-01,M,MCW,11,2017-10-30,212,TW,16,16,16,16,15,16,
00077E8FD2,2017-03-27,F,MCW,11,2017-10-30,217,TW,15,16,16,15,14,15,PREGNANT
000792A3AB,2017-08-28,M,UTHSC,11,2017-10-30,63,TW,11,12,11,11,11,11,
0007A06B58,2017-08-28,M,UTHSC,11,2017-10-30,63,TW,13,13,14,13,12,13,
00079F71B9,2017-08-28,M,UTHSC,11,2017-10-30,63,TW,9,10,10,9,9,9,
000792A051,2017-08-28,M,UTHSC,11,2017-10-30,63,TW,9,10,10,10,10,11,
000792A284,2017-08-28,M,UTHSC,11,2017-10-30,63,TW,11,12,11,10,10,10,
00078995E8,2017-08-28,M,UTHSC,11,2017-10-30,63,TW,10,10,10,11,11,12,
000792A0A7,2017-08-28,M,UTHSC,11,2017-10-30,63,TW,9,9,8,9,8,9,
000792A2D6,2017-08-28,M,UTHSC,11,2017-10-30,63,TW,10,9,8,10,8,9,
000792A09B,2017-08-25,F,UTHSC,11,2017-11-02,69,TW,11,10,11,10,9,10,
00079FD00D,2017-08-25,F,UTHSC,11,2017-11-02,69,TW,10,10,10,9,10,10,
00077E8ACD,2017-03-25,M,MCW,11,2017-11-02,222,TW,15,16,15,14,14,15,
00077E84DF,2017-03-26,F,MCW,11,2017-11-02,221,TW,13,11,12,13,12,13,PREGNANT
000792A0D7,2017-09-09,M,UTHSC,11,2017-11-10,62,TW,10,10,10,11,11,10,
000792A173,2017-09-09,M,UTHSC,11,2017-11-10,62,TW,10,11,11,10,10,11,
00079FF698,2017-08-28,F,UTHSC,11,2017-11-10,74,TW,10,11,10,10,10,10,
000792A357,2017-08-28,F,UTHSC,11,2017-11-10,74,TW,10,11,13,10,10,10,
000792A0B5,2017-08-28,F,UTHSC,11,2017-11-10,74,TW,10,10,10,10,12,13,
00078995FA,2017-08-28,F,UTHSC,11,2017-11-10,74,TW,9,10,10,9,10,10,
000789986D,2017-09-09,F,UTHSC,11,2017-11-10,62,TW,10,10,10,9,10,10,
000792A0FD,2017-09-09,F,UTHSC,11,2017-11-10,62,TW,10,10,10,9,8,9,
00077E8434,2017-03-27,M,MCW,11,2017-11-29,247,TW,26,25,26,26,27,26,
00077E8ED1,2017-07-04,M,MCW,12,2017-12-01,150,TW,10,11,10,10,11,10,
00077E7B5C,2017-07-03,F,MCW,12,2017-12-01,151,TW,14,15,14,16,15,17,pregnant
00077E9C69,2017-07-07,M,MCW,12,2017-12-01,147,TW,16,17,18,15,15,17,
00077E9C04,2017-07-03,F,MCW,12,2017-12-01,151,TW,12,12,12,10,10,10,pregnant
00077E9C26,2017-06-24,F,MCW,12,2017-12-01,160,TW,14,13,14,10,11,12,pregnant
00077EA01B,2016-12-26,M,MCW,10,2017-12-06,345,TW,19,18,21,19,20,20,
00077E8FAD,2016-12-26,F,MCW,10,2017-12-06,345,TW,10,11,12,11,9,11,
000792A21E,2017-10-02,F,UTHSC,11,2017-12-08,67,TW,10,10,10,10,10,10,
00078996A5,2017-10-04,F,UTHSC,11,2017-12-08,65,TW,10,10,10,10,10,10,
000792A056,2017-10-02,F,UTHSC,11,2017-12-08,67,TW,10,9,10,10,10,10,
000792A26C,2017-10-04,F,UTHSC,11,2017-12-08,65,TW,10,10,10,10,10,10,
000792A408,2017-10-09,M,UTHSC,11,2017-12-11,63,TW,10,10,11,11,11,10,
0007A0008B,2017-10-09,M,UTHSC,11,2017-12-11,63,TW,10,10,10,8,10,10,
00079FA43C,2017-10-09,M,UTHSC,11,2017-12-11,63,TW,10,11,10,9,10,10,
00079F9DE2,2017-10-09,M,UTHSC,11,2017-12-11,63,TW,9,9,10,8,9,8,
0007A2FB1F,2017-10-11,M,UTHSC,11,2017-12-12,62,TW,9,8,7,8,8,8,
0007A0423A,2017-10-11,M,UTHSC,11,2017-12-12,62,TW,10,10,10,9,10,10,
00078999AD,2017-10-09,M,UTHSC,11,2017-12-12,64,TW,10,10,10,9,10,8,
000792A064,2017-10-09,M,UTHSC,11,2017-12-12,64,TW,10,11,11,10,10,11,
00078997E1,2017-10-02,M,UTHSC,11,2017-12-12,71,TW,10,11,10,10,11,10,
000792A2A4,2017-10-02,M,UTHSC,11,2017-12-12,71,TW,10,10,10,10,11,10,
000792A29F,2017-08-28,F,UTHSC,11,2017-10-26,59,TW,9,10,11,10,10,10,
000792A14F,2017-08-28,F,UTHSC,11,2017-10-26,59,TW,11,10,10,10,10,10,
00079FE1F1,2017-08-28,F,UTHSC,11,2017-10-26,59,TW,9,10,9,10,10,10,
00079F9E0F,2017-08-28,F,UTHSC,11,2017-10-26,59,TW,11,12,10,9,10,8,
00079FFF7B,2017-08-25,M,UTHSC,11,2017-10-26,62,TW,11,10,10,10,10,9,
000792A210,2017-08-25,M,UTHSC,11,2017-10-26,62,TW,10,10,10,10,9,10,
000792A055,2017-08-25,M,UTHSC,11,2017-10-26,62,TW,10,10,10,10,10,10,
000792A29A,2017-08-25,M,UTHSC,11,2017-10-26,62,TW,10,10,11,9,10,9,
000792A128,2017-10-11,F,UTHSC,11,2017-12-18,68,TW,9,9,9,10,10,10,
00078998D3,2017-10-11,F,UTHSC,11,2017-12-18,68,TW,10,10,10,9,8,9,
00078997D3,2017-10-09,F,UTHSC,11,2017-12-18,70,TW,10,10,10,10,10,10,
000792A311,2017-10-09,F,UTHSC,11,2017-12-18,70,TW,10,11,10,10,11,10,
000792A3FF,2017-10-09,F,UTHSC,11,2017-12-18,70,TW,10,10,11,10,10,10,
000792A0F2,2017-10-09,F,UTHSC,11,2017-12-18,70,TW,9,10,9,9,9,8,
0007A011E3,2017-10-09,F,UTHSC,11,2017-12-18,70,TW,9,10,9,10,10,8,
000792A0DC,2017-10-09,F,UTHSC,11,2017-12-18,70,TW,10,10,10,10,11,11,
00077E9861,2017-06-25,M,MCW,12,2017-12-18,176,TW,20,21,21,18,18,19,
00077E8F68,2017-07-05,F,MCW,12,2017-12-18,166,TW,10,11,12,11,12,13,
00077E9993,2017-06-24,M,MCW,12,2017-12-18,177,TW,16,15,14,14,14,14,
00077E995B,2017-06-25,F,MCW,12,2017-12-18,176,TW,14,14,15,14,14,16,pregnant
00077E9BF4,2017-06-25,M,MCW,12,2017-12-18,176,TW,20,20,21,20,20,19,
00077E9C1F,2017-06-25,F,MCW,12,2017-12-18,176,TW,15,17,16,16,17,16,pregnant
000792A278,2017-10-24,M,UTHSC,11,2018-01-02,70,TW,10,11,12,10,11,10,
000792A208,2017-10-25,M,UTHSC,11,2018-01-02,69,TW,10,10,10,11,12,11,
000792A335,2017-10-24,M,UTHSC,11,2018-01-02,70,TW,11,12,11,10,9,10,
00079F92BF,2017-10-25,M,UTHSC,11,2018-01-02,69,TW,10,10,10,10,9,10,
00077E9086,2017-07-06,M,MCW,12,2018-01-02,180,TW,14,15,16,16,17,17,
00077E9968,2017-07-03,F,MCW,12,2018-01-02,183,TW,10,10,10,10,10,10,
00077E9AAD,2017-07-04,F,MCW,12,2018-01-02,182,TW,9,9,9,10,10,10,
00077E891D,2017-07-05,M,MCW,12,2018-01-02,181,TW,13,14,12,12,12,13,
00077E9A4F,2017-06-25,F,MCW,12,2018-01-02,191,TW,11,12,11,10,10,10,
00077E9B87,2017-06-25,F,MCW,12,2018-01-02,191,TW,12,11,11,12,12,12,
00077E9059,2017-07-06,M,MCW,12,2018-01-02,180,TW,26,23,25,25,27,26,
00077E7BF8,2017-06-25,M,MCW,12,2018-01-02,191,TW,16,16,15,17,15,14,
00077E847D,2017-07-05,F,MCW,12,2018-01-02,181,TW,14,15,15,12,12,11,nursing
00077E9AD5,2017-07-06,M,MCW,12,2018-01-02,180,TW,22,24,21,23,22,23,
00077E9C50,2017-06-24,F,MCW,12,2018-01-02,192,TW,15,17,15,15,17,15,nursing
00077E9A7E,2017-07-06,F,MCW,12,2018-01-08,186,TW,15,14,16,16,16,17,pregnant
00077E7C13,2017-07-03,M,MCW,12,2018-01-08,189,TW,15,15,15,12,13,14,
00077E81FB,2017-03-27,M,MCW,11,2018-01-08,287,TW,33,32,31,30,30,28,
00077E8CCD,2017-07-06,F,MCW,12,2018-01-08,186,TW,9,10,10,10,11,11,pregnant
00077E9604,2017-07-05,M,MCW,12,2018-01-08,187,TW,18,18,17,19,19,20,
00079FDBFA,2017-11-09,F,UTHSC,12,2018-01-11,63,TW,10,11,11,9,11,10,
0007A00024,2017-11-09,F,UTHSC,12,2018-01-11,63,TW,10,9,10,10,10,10,
000792A190,2017-11-09,M,UTHSC,12,2018-01-18,70,TW,10,10,10,9,9,8,
0007A06D20,2017-11-09,M,UTHSC,12,2018-01-18,70,TW,8,9,8,9,9,10,
000792A15E,2017-11-10,M,UTHSC,12,2018-01-18,69,TW,11,10,10,10,11,11,
000792A3C3,2017-11-10,M,UTHSC,12,2018-01-18,69,TW,10,10,10,9,9,9,
00077E988C,2017-06-25,M,MCW,12,2018-01-18,207,TW,18,19,21,16,17,16,
00077E996B,2017-06-25,F,MCW,12,2018-01-18,207,TW,13,12,13,15,14,13,pregnant?
00077E7A60,2017-07-03,M,MCW,12,2018-01-18,199,TW,12,12,12,11,10,13,
00077E9571,2017-06-25,F,MCW,12,2018-01-18,207,TW,14,14,14,12,11,12,
00077E7FBB,2017-07-06,M,MCW,12,2018-01-18,196,TW,16,18,18,17,18,17,
00077E993E,2017-06-25,F,MCW,12,2018-01-18,207,TW,12,12,12,11,12,10,pregnant
0007899914,2017-11-09,M,UTHSC,12,2018-01-19,71,TW,13,12,13,10,12,12,
000792A332,2017-11-10,M,UTHSC,12,2018-01-19,70,TW,11,11,13,10,10,10,
00079FA0B9,2017-11-10,M,UTHSC,12,2018-01-19,70,TW,10,10,10,10,10,10,
000792A0FC,2017-11-10,F,UTHSC,12,2018-01-19,70,TW,10,10,12,10,11,10,
00079F63D7,2017-11-10,F,UTHSC,12,2018-01-19,70,TW,10,10,10,9,10,9,
00079FB0BD,2017-11-10,F,UTHSC,12,2018-01-19,70,TW,10,10,10,10,10,10,
000792A39D,2017-11-10,F,UTHSC,12,2018-01-19,70,TW,8,10,10,11,11,11,
00077E9934,2017-07-03,M,MCW,12,2018-01-19,200,TW,18,17,16,17,17,17,
00077E79CF,2017-07-07,F,MCW,12,2018-01-19,196,TW,11,11,12,10,10,10,
0007A03699,2017-10-25,F,UTHSC,11,2018-01-22,89,TW,9,10,10,9,9,8,
000789973A,2017-11-12,M,UTHSC,10,2018-01-24,73,TW,9,10,10,10,11,10,
00079F85B3,2017-11-12,M,UTHSC,10,2018-01-24,73,TW,10,10,10,10,9,9,
0007A3BA7C,2017-11-27,F,UTHSC,12,2018-01-24,58,TW,10,10,10,9,9,8,
00079FEB73,2017-11-27,F,UTHSC,12,2018-01-24,58,TW,10,10,9,10,9,10,
00079FABAC,2017-11-12,F,UTHSC,10,2018-01-24,73,TW,9,10,10,10,11,11,
0007A37A19,2017-11-12,F,UTHSC,10,2018-01-24,73,TW,10,10,11,10,10,10,
00079FFD5C,2017-11-27,M,UTHSC,12,2018-01-26,60,TW,10,11,10,10,10,10,
00079F68D5,2017-11-27,M,UTHSC,12,2018-01-26,60,TW,10,10,11,8,8,10,
00079F63A6,2017-11-27,M,UTHSC,12,2018-01-31,65,TW,10,10,10,11,11,11,
00079FFD79,2017-11-27,M,UTHSC,12,2018-01-31,65,TW,10,10,10,11,10,11,
0007A04018,2017-11-27,M,UTHSC,12,2018-01-31,65,TW,11,11,10,10,10,10,
00079F865C,2017-11-27,M,UTHSC,12,2018-01-31,65,TW,10,10,9,9,10,10,
000792A0CF,2017-11-27,M,UTHSC,12,2018-01-31,65,TW,10,10,10,10,11,10,
00079FD20F,2017-11-27,M,UTHSC,12,2018-01-31,65,TW,9,9,10,10,10,9,
00079FBA14,2017-11-27,M,UTHSC,12,2018-01-31,65,TW,11,11,11,10,10,10,
000792A426,2017-11-27,M,UTHSC,12,2018-01-31,65,TW,11,11,10,11,11,12,
00079FC1E2,2017-11-27,F,UTHSC,12,2018-01-31,65,TW,10,11,11,10,11,11,
000792A1DB,2017-11-27,F,UTHSC,12,2018-01-31,65,TW,10,11,10,9,9,9,
00079F7EBA,2017-11-27,F,UTHSC,12,2018-01-31,65,TW,10,10,10,9,9,9,
00079FA880,2017-11-27,F,UTHSC,12,2018-01-31,65,TW,12,13,11,11,11,11,
00079FA5E4,2017-12-06,M,UTHSC,12,2018-02-05,61,TW,10,11,12,10,11,11,
00079FB569,2017-12-06,M,UTHSC,12,2018-02-05,61,TW,11,11,12,10,10,9,
00079F9E6A,2017-12-06,F,UTHSC,12,2018-02-05,61,TW,10,11,11,10,10,10,
000792A0C6,2017-12-04,F,UTHSC,12,2018-02-05,63,TW,11,10,11,10,10,10,
0007A00263,2017-12-06,F,UTHSC,12,2018-02-05,61,TW,10,8,10,9,10,10,
00079FCD5D,2017-12-04,F,UTHSC,12,2018-02-05,63,TW,9,10,10,10,10,10,
00077E9B52,2017-09-25,M,MCW,12,2018-02-05,133,TW,12,11,12,10,10,9,
00077E9F3A,2017-09-23,F,MCW,13,2018-02-05,135,TW,12,12,13,10,11,13,
00077E9010,2017-09-23,M,MCW,13,2018-02-05,135,TW,10,9,10,11,9,10,
00077E96CF,2017-09-30,F,MCW,13,2018-02-05,128,TW,12,13,14,10,11,10,pregnant
00077E8FB6,2017-09-25,M,MCW,13,2018-02-05,133,TW,12,12,13,13,12,13,
00077E9516,2017-09-23,F,MCW,13,2018-02-05,135,TW,11,12,12,9,10,10,
00077E8D90,2017-09-25,M,MCW,13,2018-02-05,133,TW,24,24,26,17,17,18,
00077E94A0,2017-09-25,F,MCW,13,2018-02-05,133,TW,10,10,11,10,9,9,pregnant?
00077E9ACF,2017-06-25,M,MCW,12,2018-02-05,225,TW,12,13,13,11,11,11,
00077E9C1E,2017-07-03,F,MCW,12,2018-02-05,217,TW,9,11,10,11,12,10,
00077E9D1B,2017-09-23,M,MCW,13,2018-02-08,138,TW,14,14,15,13,13,13,
00077E99E4,2017-09-25,F,MCW,13,2018-02-08,136,TW,10,10,10,11,12,13,
00077E993A,2017-06-24,M,MCW,12,2018-02-08,229,TW,17,16,17,15,16,17,
00077E908E,2017-07-06,F,MCW,12,2018-02-08,217,TW,10,10,10,11,10,10,pregnant
00077E7B8A,2017-06-25,M,MCW,12,2018-02-08,228,TW,12,13,13,13,11,12,
